Frequency Samples,Real,Imag
874.1,-1.37078,6.44685
874.2,0.225825,-1.0619
874.3,-0.23601,1.1097
874.4,0.379143,-1.78249
874.5,0.069515,-0.326779
874.6,0.632348,-2.97224
874.7,0.357095,-1.67825
874.8,1.27046,-5.97012
874.9,1.18145,-5.55119
875,19.7201,-92.6462
875.1,-1.37243,6.44698
875.2,-1.27912,6.00799
875.3,-0.236194,1.10926
875.4,-0.509257,2.39138
875.5,0.0696728,-0.327132
875.6,-0.23204,1.08937
875.7,0.357554,-1.67843
875.8,-0.0698442,0.327828
875.9,1.18266,-5.55035
876,-0.139749,0.655777
876.1,-1.37407,6.44711
876.2,0.22659,-1.06294
876.3,-0.236377,1.10882
876.4,0.380179,-1.78317
876.5,0.0698295,-0.327487
876.6,0.633906,-2.97255
876.7,0.358011,-1.6786
876.8,1.27329,-5.96933
876.9,1.18388,-5.54951
877,19.7188,-92.4226
877.1,-1.37571,6.44724
877.2,-1.28198,6.00727
877.3,-0.236561,1.10838
877.4,-0.510218,2.39037
877.5,0.0699871,-0.327841
877.6,-0.232408,1.08854
877.7,0.35847,-1.67878
877.8,-0.0698776,0.327242
877.9,1.18509,-5.54866
878,-0.140382,0.657201
878.1,-1.37736,6.44737
878.2,0.227313,-1.06393
878.3,-0.236744,1.10793
878.4,0.381217,-1.78384
878.5,0.0701456,-0.328194
878.6,0.635477,-2.97286
878.7,0.358928,-1.67895
878.8,1.27611,-5.96853
878.9,1.1863,-5.54782
879,19.7176,-92.2
879.1,-1.379,6.4475
879.2,-1.28484,6.00655
879.3,-0.236927,1.10749
879.4,-0.511242,2.38943
879.5,0.070303,-0.328548
879.6,-0.232776,1.08771
879.7,0.359386,-1.67913
879.8,-0.0699081,0.326629
879.9,1.18751,-5.54698
880,-0.141016,0.658624
880.1,-1.38064,6.44763
880.2,0.228063,-1.06498
880.3,-0.237109,1.10704
880.4,0.382256,-1.78451
880.5,0.0704618,-0.328902
880.6,0.637024,-2.97316
880.7,0.359845,-1.6793
880.8,1.27893,-5.96773
880.9,1.18872,-5.54613
881,19.7163,-91.9784
881.1,-1.38229,6.44776
881.2,-1.2877,6.00583
881.3,-0.237291,1.1066
881.4,-0.512232,2.38851
881.5,0.0706191,-0.329256
881.6,-0.233144,1.08688
881.7,0.360303,-1.67948
881.8,-0.0699458,0.326029
881.9,1.18993,-5.54529
882,-0.141652,0.660047
882.1,-1.38393,6.44789
882.2,0.228836,-1.06595
882.3,-0.237474,1.10616
882.4,0.383294,-1.78518
882.5,0.0707781,-0.32961
882.6,0.63857,-2.97346
882.7,0.360762,-1.67965
882.8,1.28175,-5.96693
882.9,1.19114,-5.54445
883,19.715,-91.7578
883.1,-1.38558,6.44802
883.2,-1.29055,6.00511
883.3,-0.237656,1.10571
883.4,-0.513239,2.38755
883.5,0.0709367,-0.329963
883.6,-0.23351,1.08605
883.7,0.361221,-1.67983
883.8,-0.0699887,0.325416
883.9,1.19234,-5.5436
884,-0.142289,0.661469
884.1,-1.38722,6.44815
884.2,0.229553,-1.06701
884.3,-0.237837,1.10527
884.4,0.384334,-1.78586
884.5,0.0710955,-0.330317
884.6,0.640129,-2.97377
884.7,0.361679,-1.68
884.8,1.28457,-5.96613
884.9,1.19355,-5.54276
885,19.7137,-91.5381
885.1,-1.38887,6.44827
885.2,-1.29341,6.00439
885.3,-0.238019,1.10483
885.4,-0.514228,2.38657
885.5,0.0712547,-0.33067
885.6,-0.233876,1.08521
885.7,0.362138,-1.68017
885.8,-0.0700126,0.324807
885.9,1.19476,-5.54191
886,-0.142927,0.662891
886.1,-1.39051,6.4484
886.2,0.230312,-1.06801
886.3,-0.2382,1.10438
886.4,0.385375,-1.78653
886.5,0.0714145,-0.331023
886.6,0.641694,-2.97409
886.7,0.362597,-1.68035
886.8,1.28739,-5.96533
886.9,1.19597,-5.54107
887,19.7124,-91.3194
887.1,-1.39216,6.44853
887.2,-1.29627,6.00367
887.3,-0.238381,1.10394
887.4,-0.51522,2.38563
887.5,0.0715737,-0.331377
887.6,-0.234241,1.08438
887.7,0.363056,-1.68052
887.8,-0.0700436,0.324198
887.9,1.19718,-5.54022
888,-0.143567,0.664313
888.1,-1.3938,6.44865
888.2,0.231091,-1.06903
888.3,-0.238562,1.10349
888.4,0.386416,-1.7872
888.5,0.0717325,-0.331731
888.6,0.643229,-2.97439
888.7,0.363515,-1.68069
888.8,1.29021,-5.96452
888.9,1.19838,-5.53938
889,19.7111,-91.1017
889.1,-1.39544,6.44878
889.2,-1.29912,6.00294
889.3,-0.238743,1.10305
889.4,-0.516202,2.38467
889.5,0.0718927,-0.332083
889.6,-0.234605,1.08355
889.7,0.363974,-1.68087
889.8,-0.0700769,0.323594
889.9,1.19959,-5.53853
890,-0.144208,0.665733
890.1,-1.39709,6.4489
890.2,0.231803,-1.07004
890.3,-0.238923,1.1026
890.4,0.387458,-1.78787
890.5,0.0720525,-0.332437
890.6,0.644835,-2.97467
890.7,0.364434,-1.68104
890.8,1.29303,-5.96372
890.9,1.2008,-5.53768
891,19.7098,-90.8849
891.1,-1.39874,6.44903
891.2,-1.30198,6.00221
891.3,-0.239103,1.10216
891.4,-0.517185,2.38372
891.5,0.0722125,-0.332789
891.6,-0.23497,1.08273
891.7,0.364893,-1.68121
891.8,-0.0701065,0.322986
891.9,1.202,-5.53684
892,-0.14485,0.667153
892.1,-1.40038,6.44915
892.2,0.232586,-1.07105
892.3,-0.239284,1.10171
892.4,0.388501,-1.78854
892.5,0.0723732,-0.333143
892.6,0.646359,-2.97497
892.7,0.365352,-1.68139
892.8,1.29584,-5.96291
892.9,1.20321,-5.53599
893,19.7085,-90.6691
893.1,-1.40203,6.44927
893.2,-1.30483,6.00148
893.3,-0.239463,1.10127
893.4,-0.518173,2.38276
893.5,0.0725331,-0.333495
893.6,-0.235332,1.0819
893.7,0.365812,-1.68156
893.8,-0.0701337,0.322391
893.9,1.20441,-5.53514
894,-0.145494,0.668573
894.1,-1.40367,6.4494
894.2,0.233372,-1.07206
894.3,-0.239643,1.10082
894.4,0.389544,-1.78921
894.5,0.0726933,-0.333848
894.6,0.647924,-2.97528
894.7,0.366271,-1.68173
894.8,1.29866,-5.9621
894.9,1.20562,-5.5343
895,19.7071,-90.4542
895.1,-1.40532,6.44952
895.2,-1.30768,6.00075
895.3,-0.239822,1.10038
895.4,-0.519162,2.38182
895.5,0.072854,-0.334201
895.6,-0.235695,1.08107
895.7,0.366731,-1.6819
895.8,-0.0701632,0.321778
895.9,1.20682,-5.53345
896,-0.146139,0.669993
896.1,-1.40696,6.44964
896.2,0.234111,-1.07308
896.3,-0.240002,1.09993
896.4,0.390589,-1.78988
896.5,0.073015,-0.334554
896.6,0.649484,-2.97556
896.7,0.367191,-1.68207
896.8,1.30148,-5.96129
896.9,1.20803,-5.5326
897,19.706,-90.2401
897.1,-1.40861,6.44976
897.2,-1.31054,6.00002
897.3,-0.240181,1.09949
897.4,-0.520156,2.38085
897.5,0.0731759,-0.334907
897.6,-0.236056,1.08024
897.7,0.367651,-1.68224
897.8,-0.0702052,0.321175
897.9,1.20923,-5.53175
898,-0.146786,0.671411
898.1,-1.41026,6.44988
898.2,0.234895,-1.07409
898.3,-0.240359,1.09904
898.4,0.391634,-1.79054
898.5,0.0733373,-0.335259
898.6,0.65105,-2.97588
898.7,0.368111,-1.68242
898.8,1.30429,-5.96047
898.9,1.21043,-5.5309
899,19.7046,-90.0271
899.1,-1.4119,6.45
899.2,-1.31339,5.99928
899.3,-0.240538,1.0986
899.4,-0.521137,2.37991
899.5,0.0734992,-0.335611
899.6,-0.236417,1.07941
899.7,0.368571,-1.68259
899.8,-0.0702324,0.320566
899.9,1.21164,-5.53005
900,-0.147434,0.67283
900.1,-1.41355,6.45012
900.2,0.235659,-1.0751
900.3,-0.240716,1.09815
900.4,0.39268,-1.79121
900.5,0.0736604,-0.335964
900.6,0.652596,-2.97616
900.7,0.369031,-1.68276
900.8,1.30711,-5.95966
900.9,1.21284,-5.5292
901,19.7033,-89.815
901.1,-1.41519,6.45024
901.2,-1.31624,5.99855
901.3,-0.240894,1.09771
901.4,-0.522142,2.37893
901.5,0.073822,-0.336316
901.6,-0.236777,1.07858
901.7,0.369491,-1.68293
901.8,-0.0702591,0.319973
901.9,1.21404,-5.52835
902,-0.148083,0.674247
902.1,-1.41684,6.45036
902.2,0.236408,-1.07612
902.3,-0.241072,1.09726
902.4,0.393727,-1.79188
902.5,0.0739841,-0.336669
902.6,0.654171,-2.97644
902.7,0.369952,-1.6831
902.8,1.30993,-5.95884
902.9,1.21524,-5.5275
903,19.702,-89.6038
903.1,-1.41849,6.45048
903.2,-1.3191,5.99781
903.3,-0.24125,1.09682
903.4,-0.523099,2.37799
903.5,0.074146,-0.337021
903.6,-0.237137,1.07775
903.7,0.370412,-1.68327
903.8,-0.0702972,0.319364
903.9,1.21645,-5.52665
904,-0.148735,0.675665
904.1,-1.42014,6.45059
904.2,0.237179,-1.07714
904.3,-0.241427,1.09637
904.4,0.394774,-1.79255
904.5,0.0743089,-0.337373
904.6,0.655733,-2.97672
904.7,0.370873,-1.68344
904.8,1.31274,-5.95802
904.9,1.21765,-5.5258
905,19.7007,-89.3934
905.1,-1.42178,6.45071
905.2,-1.32195,5.99707
905.3,-0.241604,1.09592
905.4,-0.524098,2.37704
905.5,0.0744715,-0.337725
905.6,-0.237496,1.07692
905.7,0.371333,-1.68361
905.8,-0.0703144,0.318781
905.9,1.21885,-5.52495
906,-0.149387,0.677081
906.1,-1.42343,6.45083
906.2,0.237922,-1.07816
906.3,-0.241781,1.09548
906.4,0.395822,-1.79321
906.5,0.0746331,-0.338077
906.6,0.657274,-2.97704
906.7,0.371794,-1.68378
906.8,1.31555,-5.9572
906.9,1.22005,-5.5241
907,19.6994,-89.184
907.1,-1.42508,6.45094
907.2,-1.3248,5.99633
907.3,-0.241958,1.09503
907.4,-0.525073,2.37607
907.5,0.074796,-0.338429
907.6,-0.237854,1.07609
907.7,0.372255,-1.68395
907.8,-0.0703907,0.318099
907.9,1.22125,-5.52325
908,-0.150041,0.678498
908.1,-1.42672,6.45106
908.2,0.23869,-1.07917
908.3,-0.242134,1.09458
908.4,0.396871,-1.79388
908.5,0.074959,-0.338782
908.6,0.65882,-2.97732
908.7,0.372715,-1.68412
908.8,1.31837,-5.95638
908.9,1.22245,-5.5224
909,19.6981,-88.9755
909.1,-1.42837,6.45118
909.2,-1.32765,5.99559
909.3,-0.242311,1.09414
909.4,-0.526054,2.37511
909.5,0.0751224,-0.339133
909.6,-0.238211,1.07526
909.7,0.373176,-1.68429
909.8,-0.0703473,0.317617
909.9,1.22365,-5.52154
910,-0.150695,0.679913
910.1,-1.43002,6.45129
910.2,0.239477,-1.08021
910.3,-0.242487,1.09369
910.4,0.397921,-1.79454
910.5,0.0752857,-0.339485
910.6,0.660434,-2.97759
910.7,0.373638,-1.68446
910.8,1.32118,-5.95556
910.9,1.22485,-5.52069
911,19.6967,-88.7679
911.1,-1.43167,6.45141
911.2,-1.3305,5.99484
911.3,-0.242663,1.09325
911.4,-0.527049,2.37415
911.5,0.0754497,-0.339836
911.6,-0.238568,1.07443
911.7,0.374099,-1.68462
911.8,-0.0703778,0.316948
911.9,1.22605,-5.51984
912,-0.151351,0.681328
912.1,-1.43331,6.45152
912.2,0.240245,-1.08123
912.3,-0.242839,1.0928
912.4,0.398971,-1.79521
912.5,0.0756125,-0.340188
912.6,0.661975,-2.97788
912.7,0.37456,-1.68479
912.8,1.32399,-5.95473
912.9,1.22725,-5.51899
913,19.6954,-88.5612
913.1,-1.43496,6.45163
913.2,-1.33335,5.9941
913.3,-0.243014,1.09235
913.4,-0.52802,2.3732
913.5,0.0757766,-0.340539
913.6,-0.238924,1.0736
913.7,0.375021,-1.68496
913.8,-0.0704198,0.316391
913.9,1.22844,-5.51813
914,-0.152009,0.682743
914.1,-1.43661,6.45175
914.2,0.241025,-1.08223
914.3,-0.24319,1.09191
914.4,0.400023,-1.79587
914.5,0.0759401,-0.340891
914.6,0.663543,-2.97817
914.7,0.375482,-1.68513
914.8,1.3268,-5.95391
914.9,1.22964,-5.51728
915,19.6941,-88.3553
915.1,-1.43826,6.45186
915.2,-1.3362,5.99335
915.3,-0.243365,1.09146
915.4,-0.529001,2.37224
915.5,0.0761039,-0.341242
915.6,-0.23928,1.07277
915.7,0.375944,-1.6853
915.8,-0.0704646,0.315755
915.9,1.23084,-5.51642
916,-0.152668,0.684157
916.1,-1.43991,6.45197
916.2,0.241779,-1.08324
916.3,-0.24354,1.09101
916.4,0.401074,-1.79654
916.5,0.0762696,-0.341594
916.6,0.665065,-2.97849
916.7,0.376405,-1.68547
916.8,1.32962,-5.95308
916.9,1.23204,-5.51557
917,19.6928,-88.1503
917.1,-1.44156,6.45208
917.2,-1.33905,5.9926
917.3,-0.243715,1.09057
917.4,-0.529983,2.37129
917.5,0.0764332,-0.341945
917.6,-0.239634,1.07195
917.7,0.376867,-1.68563
917.8,-0.070478,0.315181
917.9,1.23323,-5.51472
918,-0.153328,0.685571
918.1,-1.4432,6.45219
918.2,0.242555,-1.08427
918.3,-0.243889,1.09012
918.4,0.402127,-1.7972
918.5,0.0765982,-0.342296
918.6,0.666645,-2.9788
918.7,0.377329,-1.6858
918.8,1.33243,-5.95225
918.9,1.23443,-5.51386
919,19.6914,-87.9462
919.1,-1.44485,6.4523
919.2,-1.34189,5.99185
919.3,-0.244063,1.08967
919.4,-0.530958,2.37031
919.5,0.0767629,-0.342648
919.6,-0.239988,1.07112
919.7,0.37779,-1.68597
919.8,-0.0704989,0.314586
919.9,1.23563,-5.51301
920,-0.15399,0.686984
920.1,-1.4465,6.45241
920.2,0.243325,-1.08529
920.3,-0.244237,1.08922
920.4,0.403181,-1.79786
920.5,0.0769274,-0.342999
920.6,0.668329,-2.97881
920.7,0.378252,-1.68614
920.8,1.33524,-5.95142
920.9,1.23682,-5.51215
921,19.6901,-87.743
921.1,-1.44815,6.45252
921.2,-1.34474,5.99109
921.3,-0.244411,1.08878
921.4,-0.53193,2.36935
921.5,0.0770929,-0.34335
921.6,-0.240342,1.07029
921.7,0.378714,-1.6863
921.8,-0.0705266,0.313991
921.9,1.23802,-5.51129
922,-0.154654,0.688397
922.1,-1.4498,6.45263
922.2,0.24411,-1.08631
922.3,-0.244584,1.08833
922.4,0.404235,-1.79853
922.5,0.0772581,-0.343701
922.6,0.669689,-2.97958
922.7,0.379176,-1.68647
922.8,1.33805,-5.95058
922.9,1.23921,-5.51044
923,19.6888,-87.5405
923.1,-1.45145,6.45274
923.2,-1.34759,5.99034
923.3,-0.244757,1.08788
923.4,-0.532925,2.36839
923.5,0.077424,-0.344051
923.6,-0.240694,1.06946
923.7,0.379638,-1.68663
923.8,-0.0705647,0.313389
923.9,1.24041,-5.50958
924,-0.155318,0.689808
924.1,-1.4531,6.45285
924.2,0.244889,-1.08732
924.3,-0.244931,1.08743
924.4,0.40529,-1.79919
924.5,0.0775895,-0.344402
924.6,0.671345,-2.97962
924.7,0.3801,-1.6868
924.8,1.34086,-5.94975
924.9,1.2416,-5.50872
925,19.6874,-87.339
925.1,-1.45475,6.45296
925.2,-1.35044,5.98958
925.3,-0.245104,1.08699
925.4,-0.533889,2.36744
925.5,0.0777557,-0.344753
925.6,-0.241046,1.06863
925.7,0.380563,-1.68697
925.8,-0.0705795,0.312793
925.9,1.2428,-5.50787
926,-0.155984,0.69122
926.1,-1.4564,6.45306
926.2,0.245659,-1.08834
926.3,-0.245276,1.08654
926.4,0.406345,-1.79985
926.5,0.0779216,-0.345103
926.6,0.672941,-2.97993
926.7,0.381025,-1.68713
926.8,1.34366,-5.94891
926.9,1.24399,-5.50701
927,19.6861,-87.1383
927.1,-1.45805,6.45317
927.2,-1.35328,5.98882
927.3,-0.245449,1.08609
927.4,-0.534858,2.36648
927.5,0.0780871,-0.345454
927.6,-0.241397,1.0678
927.7,0.381488,-1.6873
927.8,-0.0705819,0.312202
927.9,1.24518,-5.50615
928,-0.156652,0.692631
928.1,-1.4597,6.45328
928.2,0.246428,-1.08939
928.3,-0.245621,1.08564
928.4,0.407402,-1.80051
928.5,0.0782535,-0.345805
928.6,0.674481,-2.9802
928.7,0.38195,-1.68746
928.8,1.34647,-5.94808
928.9,1.24638,-5.50529
929,19.6847,-86.9384
929.1,-1.46135,6.45338
929.2,-1.35613,5.98806
929.3,-0.245794,1.08519
929.4,-0.535831,2.36552
929.5,0.0784209,-0.346155
929.6,-0.241747,1.06698
929.7,0.382413,-1.68763
929.8,-0.0706162,0.31161
929.9,1.24757,-5.50444
930,-0.15732,0.694042
930.1,-1.463,6.45349
930.2,0.247224,-1.09038
930.3,-0.245965,1.08475
930.4,0.408459,-1.80117
930.5,0.0785875,-0.346505
930.6,0.676051,-2.98052
930.7,0.382876,-1.68779
930.8,1.34928,-5.94724
930.9,1.24876,-5.50358
931,19.6834,-86.7394
931.1,-1.46465,6.45359
931.2,-1.35897,5.9873
931.3,-0.246137,1.0843
931.4,-0.536799,2.36455
931.5,0.0787537,-0.346856
931.6,-0.242096,1.06615
931.7,0.383338,-1.68796
931.8,-0.0706487,0.311007
931.9,1.24995,-5.50272
932,-0.157991,0.695452
932.1,-1.4663,6.4537
932.2,0.248017,-1.0914
932.3,-0.246308,1.08385
932.4,0.409517,-1.80183
932.5,0.0789208,-0.347206
932.6,0.677602,-2.9808
932.7,0.383801,-1.68812
932.8,1.35209,-5.94639
932.9,1.25115,-5.50186
933,19.682,-86.5411
933.1,-1.46795,6.4538
933.2,-1.36182,5.98654
933.3,-0.246479,1.0834
933.4,-0.537963,2.36358
933.5,0.0790882,-0.347556
933.6,-0.242446,1.06532
933.7,0.384264,-1.68829
933.8,-0.0706477,0.310423
933.9,1.25234,-5.501
934,-0.158662,0.696861
934.1,-1.4696,6.4539
934.2,0.248784,-1.09243
934.3,-0.246651,1.08295
934.4,0.410576,-1.80249
934.5,0.0792556,-0.347906
934.6,0.679182,-2.98105
934.7,0.384727,-1.68845
934.8,1.35489,-5.94555
934.9,1.25353,-5.50014
935,19.6807,-86.3438
935.1,-1.47125,6.45401
935.2,-1.36466,5.98577
935.3,-0.246822,1.08251
935.4,-0.538583,2.36261
935.5,0.079423,-0.348256
935.6,-0.242795,1.06449
935.7,0.38519,-1.68862
935.8,-0.0706892,0.309839
935.9,1.25472,-5.49928
936,-0.159335,0.69827
936.1,-1.4729,6.45411
936.2,0.24958,-1.09346
936.3,-0.246992,1.08206
936.4,0.411635,-1.80315
936.5,0.0795906,-0.348606
936.6,0.680753,-2.98133
936.7,0.385654,-1.68878
936.8,1.3577,-5.94471
936.9,1.25591,-5.49842
937,19.6793,-86.1472
937.1,-1.47455,6.45421
937.2,-1.36751,5.98501
937.3,-0.247162,1.08161
937.4,-0.539742,2.36167
937.5,0.0797594,-0.348956
937.6,-0.243143,1.06366
937.7,0.386117,-1.68894
937.8,-0.0707116,0.309236
937.9,1.2571,-5.49756
938,-0.160009,0.699679
938.1,-1.4762,6.45431
938.2,0.25034,-1.09446
938.3,-0.247332,1.08116
938.4,0.412696,-1.80381
938.5,0.0799272,-0.349306
938.6,0.68231,-2.98161
938.7,0.38658,-1.68911
938.8,1.3605,-5.94386
938.9,1.25829,-5.4967
939,19.6779,-85.9514
939.1,-1.47785,6.45441
939.2,-1.37035,5.98424
939.3,-0.247502,1.08071
939.4,-0.540721,2.36071
939.5,0.0800953,-0.349655
939.6,-0.243489,1.06284
939.7,0.387044,-1.68927
939.8,-0.0707202,0.308632
939.9,1.25948,-5.49584
940,-0.160686,0.701086
940.1,-1.4795,6.45451
940.2,0.251151,-1.09549
940.3,-0.247672,1.08026
940.4,0.413757,-1.80447
940.5,0.0802627,-0.350006
940.6,0.683877,-2.98187
940.7,0.387507,-1.68943
940.8,1.36331,-5.94301
940.9,1.26067,-5.49497
941,19.6766,-85.7565
941.1,-1.48115,6.45461
941.2,-1.37319,5.98347
941.3,-0.247842,1.07981
941.4,-0.541681,2.35972
941.5,0.0804319,-0.350355
941.6,-0.243836,1.06201
941.7,0.387971,-1.68959
941.8,-0.0707426,0.308072
941.9,1.26186,-5.49411
942,-0.161362,0.702493
942.1,-1.48281,6.45471
942.2,0.251924,-1.09652
942.3,-0.24801,1.07936
942.4,0.414818,-1.80513
942.5,0.0806007,-0.350704
942.6,0.685449,-2.98216
942.7,0.388435,-1.68976
942.8,1.36611,-5.94216
942.9,1.26304,-5.49325
943,19.6752,-85.5623
943.1,-1.48446,6.45481
943.2,-1.37603,5.9827
943.3,-0.24818,1.07891
943.4,-0.54264,2.35875
943.5,0.0807695,-0.351054
943.6,-0.244182,1.06118
943.7,0.388899,-1.68992
943.8,-0.0707598,0.307469
943.9,1.26423,-5.49239
944,-0.162041,0.7039
944.1,-1.48611,6.45491
944.2,0.252691,-1.09759
944.3,-0.248348,1.07846
944.4,0.415881,-1.80578
944.5,0.0809388,-0.351403
944.6,0.687026,-2.98242
944.7,0.389362,-1.69008
944.8,1.36891,-5.94131
944.9,1.26542,-5.49153
945,19.6738,-85.369
945.1,-1.48776,6.45501
945.2,-1.37888,5.98192
945.3,-0.248517,1.07801
945.4,-0.543592,2.35778
945.5,0.0811074,-0.351752
945.6,-0.244526,1.06035
945.7,0.389827,-1.69024
945.8,-0.0707908,0.306877
945.9,1.26661,-5.49066
946,-0.162721,0.705306
946.1,-1.48941,6.45511
946.2,0.253543,-1.09867
946.3,-0.248686,1.07757
946.4,0.416944,-1.80644
946.5,0.0812769,-0.352102
946.6,0.688591,-2.9827
946.7,0.39029,-1.69041
946.8,1.37172,-5.94046
946.9,1.26779,-5.4898
947,19.6725,-85.1764
947.1,-1.49107,6.4552
947.2,-1.38172,5.98115
947.3,-0.248853,1.07712
947.4,-0.544567,2.35682
947.5,0.0814464,-0.35245
947.6,-0.24487,1.05953
947.7,0.390755,-1.69057
947.8,-0.0708127,0.306288
947.9,1.26898,-5.48893
948,-0.163402,0.706712
948.1,-1.49272,6.4553
948.2,0.254245,-1.09942
948.3,-0.249022,1.07667
948.4,0.418008,-1.8071
948.5,0.0816164,-0.3528
948.6,0.690146,-2.98296
948.7,0.391219,-1.69073
948.8,1.37452,-5.93961
948.9,1.27017,-5.48807
949,19.6711,-84.9846
949.1,-1.49437,6.45539
949.2,-1.38456,5.98037
949.3,-0.249189,1.07622
949.4,-0.545553,2.35586
949.5,0.0817864,-0.353149
949.6,-0.245214,1.0587
949.7,0.391683,-1.69089
949.8,-0.0708218,0.305703
949.9,1.27135,-5.48721
950,-0.164084,0.708117
950.1,-1.49602,6.45549
950.2,0.255109,-1.10054
950.3,-0.249357,1.07577
950.4,0.419073,-1.80775
950.5,0.0819571,-0.353497
950.6,0.691714,-2.98324
950.7,0.392147,-1.69105
950.8,1.37732,-5.93875
950.9,1.27254,-5.48634
951,19.6697,-84.7936
951.1,-1.49767,6.45559
951.2,-1.3874,5.97959
951.3,-0.249524,1.07532
951.4,-0.546511,2.35489
951.5,0.0821266,-0.353847
951.6,-0.245557,1.05787
951.7,0.392612,-1.69121
951.8,-0.0708447,0.305115
951.9,1.27372,-5.48548
952,-0.164768,0.709522
952.1,-1.49933,6.45568
952.2,0.255876,-1.1016
952.3,-0.249691,1.07487
952.4,0.420139,-1.80841
952.5,0.0822973,-0.354196
952.6,0.69328,-2.98352
952.7,0.393077,-1.69137
952.8,1.38012,-5.93789
952.9,1.27491,-5.48461
953,19.6683,-84.6034
953.1,-1.50098,6.45577
953.2,-1.39024,5.97882
953.3,-0.249858,1.07442
953.4,-0.547467,2.35391
953.5,0.082468,-0.354544
953.6,-0.245898,1.05705
953.7,0.393541,-1.69153
953.8,-0.070868,0.304522
953.9,1.27609,-5.48375
954,-0.165454,0.710926
954.1,-1.50263,6.45587
954.2,0.256636,-1.10264
954.3,-0.250025,1.07397
954.4,0.421205,-1.80906
954.5,0.0826385,-0.354893
954.6,0.694891,-2.98377
954.7,0.394006,-1.69169
954.8,1.38292,-5.93703
954.9,1.27727,-5.48288
955,19.667,-84.414
955.1,-1.50429,6.45596
955.2,-1.39308,5.97803
955.3,-0.250191,1.07352
955.4,-0.548437,2.35294
955.5,0.0828102,-0.355241
955.6,-0.246241,1.05622
955.7,0.39447,-1.69185
955.8,-0.0708671,0.303921
955.9,1.27846,-5.48201
956,-0.16614,0.712329
956.1,-1.50594,6.45605
956.2,0.257473,-1.10367
956.3,-0.250357,1.07307
956.4,0.422271,-1.80972
956.5,0.0829809,-0.35559
956.6,0.696451,-2.98404
956.7,0.394935,-1.69201
956.8,1.38572,-5.93617
956.9,1.27964,-5.48115
957,19.6655,-84.2253
957.1,-1.50759,6.45615
957.2,-1.39592,5.97725
957.3,-0.250523,1.07261
957.4,-0.549389,2.35196
957.5,0.0831521,-0.355938
957.6,-0.246581,1.05539
957.7,0.3954,-1.69217
957.8,-0.0708814,0.303361
957.9,1.28082,-5.48028
958,-0.166828,0.713733
958.1,-1.50925,6.45624
958.2,0.258248,-1.10467
958.3,-0.250689,1.07216
958.4,0.42334,-1.81037
958.5,0.0833232,-0.356287
958.6,0.698013,-2.98431
958.7,0.395866,-1.69233
958.8,1.38852,-5.93531
958.9,1.28201,-5.47941
959,19.6641,-84.0376
959.1,-1.5109,6.45633
959.2,-1.39875,5.97646
959.3,-0.250854,1.07171
959.4,-0.550355,2.35101
959.5,0.0834951,-0.356635
959.6,-0.246921,1.05457
959.7,0.396331,-1.69249
959.8,-0.0709095,0.30276
959.9,1.28319,-5.47855
960,-0.167517,0.715135
960.1,-1.51255,6.45642
960.2,0.259079,-1.10573
960.3,-0.25102,1.07126
960.4,0.424408,-1.81102
960.5,0.083667,-0.356983
960.6,0.699578,-2.98459
960.7,0.396796,-1.69265
960.8,1.39132,-5.93445
960.9,1.28437,-5.47768
961,19.6628,-83.8501
961.1,-1.51421,6.45651
961.2,-1.40159,5.97568
961.3,-0.251185,1.07081
961.4,-0.551311,2.35004
961.5,0.0838387,-0.357332
961.6,-0.247261,1.05374
961.7,0.397261,-1.69281
961.8,-0.0709429,0.302189
961.9,1.28555,-5.47681
962,-0.168208,0.716537
962.1,-1.51586,6.4566
962.2,0.259852,-1.10673
962.3,-0.25135,1.07036
962.4,0.425477,-1.81168
962.5,0.0840108,-0.357679
962.6,0.70117,-2.98487
962.7,0.397726,-1.69297
962.8,1.39412,-5.93358
962.9,1.28673,-5.47594
963,19.6614,-83.6638
963.1,-1.51751,6.45669
963.2,-1.40443,5.97489
963.3,-0.251515,1.06991
963.4,-0.552281,2.34907
963.5,0.0841837,-0.358027
963.6,-0.247599,1.05291
963.7,0.398192,-1.69313
963.8,-0.070919,0.301615
963.9,1.28791,-5.47507
964,-0.1689,0.717938
964.1,-1.51917,6.45678
964.2,0.260659,-1.10776
964.3,-0.251679,1.06946
964.4,0.426547,-1.81233
964.5,0.0843558,-0.358376
964.6,0.702725,-2.98512
964.7,0.398658,-1.69328
964.8,1.39692,-5.93271
964.9,1.28909,-5.47421
965,19.66,-83.4782
965.1,-1.52082,6.45686
965.2,-1.40726,5.9741
965.3,-0.251844,1.06901
965.4,-0.553251,2.34807
965.5,0.0845289,-0.358723
965.6,-0.247938,1.05209
965.7,0.399123,-1.69344
965.8,-0.0709553,0.301032
965.9,1.29027,-5.47334
966,-0.169594,0.719339
966.1,-1.52248,6.45695
966.2,0.261458,-1.10877
966.3,-0.252008,1.06856
966.4,0.427618,-1.81298
966.5,0.0847011,-0.359071
966.6,0.704287,-2.98538
966.7,0.399589,-1.6936
966.8,1.39971,-5.93184
966.9,1.29145,-5.47247
967,19.6586,-83.2933
967.1,-1.52413,6.45704
967.2,-1.4101,5.97331
967.3,-0.252172,1.06811
967.4,-0.55418,2.34713
967.5,0.0848737,-0.359419
967.6,-0.248275,1.05126
967.7,0.400054,-1.69376
